,ip,tcm_id,response,xd
43869,19220501,tcm:526-164352,0,05-30
40113,69907882,tcm:526-237984,0,06-26
76033,21678499,tcm:526-12174,0,07-24
38113,59563667,tcm:526-492865,0,02-27
51923,61558630,tcm:526-228258,0,02-27
51588,16217778,tcm:526-12167,0,09-26
74215,64069272,tcm:526-249921,0,02-27
51270,6050700,tcm:526-418532,0,02-27
5693,97584059,tcm:526-12167,0,09-26
33318,72193736,tcm:526-248966,0,10-30
46876,894173,tcm:526-653510,0,06-26
71320,97065341,tcm:526-12174,0,08-28
21832,37426802,tcm:526-10838,0,09-26
14595,1796062,tcm:526-684643,1,04-25
34450,37607223,tcm:526-164352,0,05-30
59301,36527870,tcm:526-116442,0,09-26
39061,8082604,tcm:526-204679,0,01-30
56196,97812819,tcm:526-704480,0,08-28
22742,96393018,tcm:526-12174,0,04-25
21046,96329435,tcm:526-418532,0,02-27
75658,56044520,tcm:526-239640,0,08-28
41120,90913867,tcm:526-116442,0,08-28
19574,14661286,tcm:526-116442,0,09-26
3979,42072357,tcm:526-93195,0,05-30
2577,51511421,tcm:526-22867,0,08-28
41013,1663367,tcm:526-239640,0,08-28
24222,85584686,tcm:526-258965,0,09-26
59842,70186693,tcm:526-149043,0,05-30
76358,63680941,tcm:526-12180,0,03-27
32095,11853271,tcm:526-244935,0,06-26
33094,58839997,tcm:526-782343,0,04-25
25354,19315048,tcm:526-191289,0,06-26
45866,52777969,tcm:526-16645,0,06-26
24191,85584686,tcm:526-208086,0,10-30
50945,53721562,tcm:526-239640,0,07-24
67201,63317835,tcm:526-655038,0,01-30
54195,12783832,tcm:526-12174,0,08-28
64632,70830611,tcm:526-12167,1,10-30
52080,90730163,tcm:526-12174,0,06-26
74821,16506953,tcm:526-653510,0,07-24
5422,4258605,tcm:526-655038,0,01-30
41094,90913867,tcm:526-22867,0,10-30
16817,94590770,tcm:526-244935,0,07-24
5702,95315927,tcm:526-10838,0,09-26
24738,34544166,tcm:526-208086,0,07-24
34750,84199855,tcm:526-10787,0,02-27
39265,77912622,tcm:526-80807,0,03-27
13436,92418494,tcm:526-653510,0,07-24
51367,11174143,tcm:526-249921,0,02-27
39590,99722419,tcm:526-208086,0,09-26
61302,81582489,tcm:526-492865,0,02-27
20199,84796812,tcm:526-46242,0,05-30
28773,13134971,tcm:526-18025,0,10-30
39347,21415115,tcm:526-681575,0,03-27
42150,3201801,tcm:526-12174,0,06-26
34517,37607223,tcm:526-248966,0,10-30
4474,81433217,tcm:526-707527,0,09-26
70296,25668898,tcm:526-12174,1,07-24
31560,17881633,tcm:526-116442,0,05-30
52624,35538722,tcm:526-653510,0,07-24
36180,65376357,tcm:526-695181,0,07-24
74830,16506953,tcm:526-655038,0,01-30
14796,96584970,tcm:526-208086,0,09-26
26269,59258749,tcm:526-208086,0,06-26
20788,6022173,tcm:526-674187,0,03-27
77551,10573562,tcm:526-418532,0,02-27
48869,14902629,tcm:526-684643,1,04-25
62169,56035332,tcm:526-681575,0,03-27
26486,74742610,tcm:526-682379,0,06-26
59315,36527870,tcm:526-237984,1,06-26
66149,29459096,tcm:526-40469,0,07-24
30518,98856504,tcm:526-704480,0,08-28
74365,26739168,tcm:526-684643,0,04-25
41401,30548561,tcm:526-244935,0,07-24
13156,43847446,tcm:526-12174,0,08-28
1554,50953371,tcm:526-208086,0,08-28
3929,42072357,tcm:526-12180,0,03-27
64516,51972316,tcm:526-70899,0,04-25
16368,10881976,tcm:526-784445,0,01-30
28088,25151468,tcm:526-670542,0,03-27
1761,19695842,tcm:526-116442,0,05-30
47893,44368350,tcm:526-655038,0,01-30
68126,91186079,tcm:526-16645,0,07-24
38140,59563667,tcm:526-231792,0,10-30
3555,48302410,tcm:526-208086,0,08-28
49780,78948207,tcm:526-149043,1,06-26
20511,28433552,tcm:526-153236,0,10-30
10767,40468399,tcm:526-239640,0,08-28
45958,86695578,tcm:526-244935,0,07-24
66855,81753916,tcm:526-12174,0,04-25
31895,64161485,tcm:526-10838,0,08-28
61519,2148609,tcm:526-682576,0,03-27
45872,52777969,tcm:526-681575,1,03-27
15643,716620,tcm:526-46242,0,05-30
23140,17695510,tcm:526-22867,0,10-30
62906,44399190,tcm:526-149043,0,05-30
54623,24409890,tcm:526-346380,0,01-30
25947,68616234,tcm:526-12174,0,06-26
30216,57396076,tcm:526-418532,0,03-27
7135,26211712,tcm:526-12174,0,07-24
12530,2884473,tcm:526-149043,0,05-30
20677,13048671,tcm:526-209028,0,01-30
53805,18310510,tcm:526-191289,0,06-26
79226,49088250,tcm:526-679101,0,04-25
36709,22133489,tcm:526-551763,0,02-27
43097,56196520,tcm:526-712788,0,06-26
1377,16258638,tcm:526-682379,0,06-26
36348,33672820,tcm:526-12174,0,10-30
3251,13939207,tcm:526-249921,0,02-27
14939,30014993,tcm:526-682379,0,06-26
63746,80751782,tcm:526-204679,0,01-30
16493,66671651,tcm:526-682379,0,06-26
50556,58501176,tcm:526-208086,0,07-24
27601,42937108,tcm:526-208086,0,04-25
62063,76498959,tcm:526-116442,0,08-28
44559,28611922,tcm:526-674187,0,03-27
41350,32462819,tcm:526-191289,0,06-26
55527,82930894,tcm:526-18025,1,10-30
14389,16315185,tcm:526-16645,0,05-30
44390,47390898,tcm:526-22867,0,10-30
17790,27153567,tcm:526-224772,0,02-27
21546,684630,tcm:526-276414,0,02-27
61852,61029292,tcm:526-12180,1,03-27
29418,34204982,tcm:526-208086,0,09-26
14505,97741551,tcm:526-653510,0,05-30
44370,47390898,tcm:526-551763,0,02-27
62022,25416695,tcm:526-653510,0,07-24
76041,21678499,tcm:526-116442,0,10-30
4448,81433217,tcm:526-209028,0,01-30
63974,94100769,tcm:526-712788,0,06-26
5807,22889057,tcm:526-492865,0,02-27
47970,14853630,tcm:526-208086,0,03-27
72049,55769230,tcm:526-149043,0,06-26
54976,74819664,tcm:526-93195,1,04-25
34391,79691638,tcm:526-707567,0,09-26
15333,95157799,tcm:526-116442,0,08-28
72820,96339085,tcm:526-12174,0,08-28
783,77816729,tcm:526-12167,0,10-30
16518,66671651,tcm:526-239640,0,07-24
48934,6507172,tcm:526-249037,0,04-25
40845,73576679,tcm:526-149043,0,07-24
52353,50202899,tcm:526-93195,1,05-30
40646,62893415,tcm:526-187302,0,02-27
50185,52745594,tcm:526-655038,0,01-30
2495,88216067,tcm:526-782343,0,04-25
18270,9707359,tcm:526-12174,0,06-26
74695,29357068,tcm:526-249037,0,04-25
46548,8591573,tcm:526-276414,0,02-27
16514,66671651,tcm:526-12174,0,07-24
55299,80870056,tcm:526-208086,0,05-30
11028,61808163,tcm:526-209028,0,01-30
60564,75754754,tcm:526-149043,0,05-30
41769,50348513,tcm:526-707567,0,09-26
72581,97936448,tcm:526-704480,0,08-28
52048,46360634,tcm:526-653510,0,05-30
36598,80736166,tcm:526-10838,0,09-26
41309,32462819,tcm:526-12180,0,03-27
23870,91125739,tcm:526-16645,0,06-26
49723,27079591,tcm:526-208086,0,03-27
4505,92533855,tcm:526-684643,0,04-25
62374,11574417,tcm:526-653510,0,06-26
7155,26211712,tcm:526-22867,0,08-28
2952,7240042,tcm:526-149043,0,06-26
63338,27157947,tcm:526-116442,0,08-28
79194,8761263,tcm:526-208086,0,09-26
52931,88547243,tcm:526-12174,0,10-30
46909,14200123,tcm:526-12174,0,04-25
51947,61558630,tcm:526-116442,0,10-30
57247,96237549,tcm:526-208086,0,04-25
66557,83679709,tcm:526-656536,0,04-25
25872,68616234,tcm:526-204679,0,01-30
66062,46374817,tcm:526-782343,0,01-30
69279,42599603,tcm:526-116442,0,08-28
65928,42868623,tcm:526-653510,0,06-26
32256,48797292,tcm:526-209028,0,01-30
22411,8751670,tcm:526-228258,0,02-27
52894,88547243,tcm:526-12174,0,07-24
46801,91030260,tcm:526-273898,0,01-30
15877,74586798,tcm:526-208086,0,10-30
80631,49710303,tcm:526-12174,0,04-25
76447,65537513,tcm:526-654768,0,03-27
69242,42599603,tcm:526-16645,0,06-26
6994,59399862,tcm:526-688510,0,05-30
32880,62585640,tcm:526-208086,0,09-26
35405,68467916,tcm:526-12174,0,09-26
46050,83545651,tcm:526-656536,0,04-25
3363,57965543,tcm:526-12167,0,10-30
65124,30263690,tcm:526-116442,0,05-30
70292,36595107,tcm:526-276414,0,02-27
22218,44231110,tcm:526-492865,0,02-27
10697,89187702,tcm:526-70899,0,04-25
65783,93471337,tcm:526-655038,0,01-30
19425,45347233,tcm:526-704480,0,08-28
32842,75532794,tcm:526-16645,0,06-26
30125,34021775,tcm:526-208086,0,07-24
49916,10475205,tcm:526-492865,0,02-27
23598,79974866,tcm:526-712788,0,06-26
39843,96126295,tcm:526-249921,0,02-27
42104,3201801,tcm:526-653510,1,07-24
9022,62005676,tcm:526-782343,0,04-25
61740,39035769,tcm:526-712788,0,06-26
57371,49161178,tcm:526-208086,0,09-26
74142,94525702,tcm:526-16645,0,07-24
40180,71482759,tcm:526-208086,0,08-28
27332,88822933,tcm:526-208086,0,03-27
56174,9980799,tcm:526-149043,0,06-26
61174,30797820,tcm:526-208086,0,03-27
56624,2062825,tcm:526-12167,0,09-26
14760,96584970,tcm:526-653510,0,05-30
32830,75532794,tcm:526-674187,0,03-27
40413,97711857,tcm:526-116442,0,08-28
26387,17435301,tcm:526-209028,0,01-30
6265,8852855,tcm:526-418532,0,03-27
6755,29370138,tcm:526-199040,0,08-28
30889,40451263,tcm:526-273898,0,01-30
17411,65393045,tcm:526-164352,0,05-30
77738,27336156,tcm:526-259315,0,10-30
17981,41776510,tcm:526-10787,0,02-27
33574,54947447,tcm:526-244935,1,06-26
18960,20124918,tcm:526-70899,0,04-25
11644,21803519,tcm:526-204679,0,01-30
50667,96395461,tcm:526-248966,0,10-30
34923,94430768,tcm:526-149043,1,05-30
11015,61808163,tcm:526-80807,0,03-27
74925,94832306,tcm:526-258965,1,09-26
33647,79453403,tcm:526-239640,0,08-28
62064,76498959,tcm:526-13782,0,08-28
42443,3857212,tcm:526-116442,1,05-30
71581,67422918,tcm:526-244935,0,06-26
48616,29007256,tcm:526-258965,0,09-26
45670,89907129,tcm:526-10787,0,02-27
64261,45246584,tcm:526-695181,0,07-24
74299,26739168,tcm:526-209216,0,01-30
23622,45384584,tcm:526-10838,0,09-26
52202,80705264,tcm:526-707527,0,09-26
43638,32634341,tcm:526-688510,0,05-30
49146,3833710,tcm:526-22867,0,08-28
20558,60417315,tcm:526-46242,0,05-30
63710,20992820,tcm:526-12174,0,08-28
15975,21955329,tcm:526-273898,0,01-30
31945,64161485,tcm:526-40469,0,07-24
8857,94301658,tcm:526-653510,0,06-26
76609,59468192,tcm:526-12174,0,05-30
10668,89187702,tcm:526-153236,0,10-30
34254,61258577,tcm:526-682576,0,03-27
78903,23262943,tcm:526-276414,0,02-27
19729,33906107,tcm:526-18025,0,10-30
64378,23211185,tcm:526-12174,0,04-25
41233,35196705,tcm:526-12174,0,04-25
17180,21890986,tcm:526-704480,0,08-28
66971,93881267,tcm:526-209216,0,01-30
67094,69645032,tcm:526-674187,0,03-27
71618,91243393,tcm:526-208086,0,05-30
7014,63423394,tcm:526-116442,0,10-30
48390,63974087,tcm:526-12174,0,10-30
12286,64410540,tcm:526-164352,0,05-30
20044,15803926,tcm:526-653510,0,05-30
26468,74742610,tcm:526-46242,0,05-30
26413,17435301,tcm:526-116442,0,08-28
12413,67272509,tcm:526-12174,0,06-26
45256,4452464,tcm:526-10838,0,09-26
47581,90182041,tcm:526-276414,1,02-27
35734,74166011,tcm:526-80807,0,03-27
55123,71748204,tcm:526-22867,0,09-26
4783,4589648,tcm:526-116442,0,08-28
12651,31546909,tcm:526-12174,0,07-24
38933,33470682,tcm:526-16645,0,07-24
31061,21616800,tcm:526-93195,1,04-25
39407,59427824,tcm:526-70899,0,04-25
49189,3833710,tcm:526-259315,0,10-30
54342,80405195,tcm:526-681575,1,03-27
1785,19695842,tcm:526-13782,0,07-24
60563,75754754,tcm:526-12174,0,05-30
4461,81433217,tcm:526-208086,0,03-27
23920,91125739,tcm:526-551763,1,02-27
58375,93560826,tcm:526-149043,1,05-30
72686,25181618,tcm:526-16645,0,05-30
21386,28584938,tcm:526-10849,0,09-26
29115,19118805,tcm:526-385364,1,01-30
27240,45773612,tcm:526-16645,0,07-24
60355,61173036,tcm:526-208086,0,03-27
35537,30354784,tcm:526-653510,0,05-30
35331,54461564,tcm:526-10787,0,02-27
74518,28188696,tcm:526-670542,0,03-27
49208,77071928,tcm:526-239640,0,07-24
38061,5000932,tcm:526-208086,0,09-26
56007,8821493,tcm:526-204679,0,01-30
4267,96292476,tcm:526-16645,0,06-26
75997,78763613,tcm:526-12174,0,04-25
79398,64672982,tcm:526-782343,0,04-25
70690,92783379,tcm:526-208086,0,06-26
26082,33557853,tcm:526-208086,0,05-30
74573,42710923,tcm:526-22867,0,09-26
12806,17596063,tcm:526-13782,0,08-28
38767,76414346,tcm:526-187302,0,02-27
78061,3841728,tcm:526-10838,0,09-26
19116,94633191,tcm:526-248966,0,10-30
79663,20887953,tcm:526-16645,0,05-30
56455,3598262,tcm:526-116442,0,09-26
3376,57965543,tcm:526-13782,0,08-28
15524,41490171,tcm:526-12174,0,05-30
37427,73286617,tcm:526-208086,0,07-24
63645,20992820,tcm:526-653510,1,06-26
67899,1885955,tcm:526-149043,0,07-24
9221,48057319,tcm:526-682576,0,03-27
23778,51769958,tcm:526-80807,1,03-27
49900,10475205,tcm:526-782343,0,01-30
18870,35718610,tcm:526-10838,0,08-28
6904,33376427,tcm:526-12174,0,09-26
11177,37147964,tcm:526-149043,0,07-24
16464,66671651,tcm:526-231792,0,10-30
20829,6022173,tcm:526-46242,1,05-30
57695,43084020,tcm:526-12174,0,04-25
63829,84211338,tcm:526-712788,0,06-26
20246,16732252,tcm:526-204679,0,01-30
39190,10114720,tcm:526-204679,0,01-30
24935,37093906,tcm:526-12180,0,03-27
28994,47944661,tcm:526-231792,0,10-30
31616,7174105,tcm:526-116442,0,10-30
33157,58839997,tcm:526-231792,0,10-30
27972,85459963,tcm:526-682576,0,03-27
31216,96097009,tcm:526-237984,0,06-26
12872,8501994,tcm:526-204679,0,01-30
22417,8751670,tcm:526-22867,0,08-28
24606,58747817,tcm:526-346380,0,01-30
5839,22889057,tcm:526-695181,0,07-24
54487,82703024,tcm:526-276414,0,02-27
6666,69178310,tcm:526-149043,0,07-24
21253,46718781,tcm:526-116442,0,10-30
64321,19578578,tcm:526-261006,1,01-30
28735,13134971,tcm:526-249037,0,04-25
16227,85836952,tcm:526-12180,1,03-27
22326,19150580,tcm:526-13782,0,08-28
28265,1129968,tcm:526-695181,0,08-28
35659,58996382,tcm:526-46242,0,05-30
65094,98780480,tcm:526-12174,0,09-26
27586,42937108,tcm:526-209028,0,01-30
79149,8761263,tcm:526-12174,0,06-26
34109,32100928,tcm:526-653510,0,05-30
67268,9140781,tcm:526-679101,0,04-25
59541,26186777,tcm:526-16645,0,07-24
80008,29207583,tcm:526-684643,0,04-25
8260,61410643,tcm:526-191289,1,06-26
27563,42937108,tcm:526-695181,0,07-24
18119,10876983,tcm:526-10838,0,09-26
57608,5902652,tcm:526-46242,1,05-30
21136,34391842,tcm:526-12174,0,04-25
66854,81753916,tcm:526-93195,0,04-25
61971,25416695,tcm:526-191289,0,06-26
831,52856695,tcm:526-10787,0,02-27
6893,33376427,tcm:526-249921,0,02-27
28662,32460052,tcm:526-70899,0,04-25
74305,26739168,tcm:526-784445,1,01-30
48872,14902629,tcm:526-249037,0,04-25
30466,98856504,tcm:526-70899,0,04-25
62715,21890591,tcm:526-12174,0,06-26
78998,63711636,tcm:526-418532,1,03-27
57744,43084020,tcm:526-208086,0,05-30
45921,52777969,tcm:526-12167,0,10-30
45656,89907129,tcm:526-12174,0,06-26
28839,72499089,tcm:526-782343,0,01-30
80370,5723995,tcm:526-164352,0,05-30
10404,2125585,tcm:526-224772,0,02-27
59524,99483751,tcm:526-208086,1,06-26
20675,13048671,tcm:526-261006,1,01-30
69474,44999342,tcm:526-346380,0,01-30
16295,95398581,tcm:526-116442,0,09-26
31557,17881633,tcm:526-248966,0,10-30
48958,45003754,tcm:526-704480,0,08-28
80146,28825733,tcm:526-116442,0,05-30
44344,47390898,tcm:526-13782,0,08-28
53040,98915158,tcm:526-654768,0,03-27
64798,34386364,tcm:526-164352,0,05-30
22986,58331296,tcm:526-208086,0,05-30
76529,82988206,tcm:526-187302,0,02-27
12069,72537697,tcm:526-244935,0,06-26
23710,15654778,tcm:526-682379,0,06-26
48059,4632747,tcm:526-418532,0,03-27
23489,81557882,tcm:526-12174,0,10-30
38531,84745535,tcm:526-46242,0,05-30
45020,73759558,tcm:526-208086,0,06-26
49006,45003754,tcm:526-46242,0,05-30
16954,33226655,tcm:526-12174,0,04-25
43681,32634341,tcm:526-224772,0,02-27
70258,36595107,tcm:526-244935,0,06-26
57485,65626338,tcm:526-654768,0,03-27
25621,10309819,tcm:526-208086,0,06-26
8459,3810062,tcm:526-707567,0,09-26
75644,56044520,tcm:526-187302,0,02-27
69700,89514764,tcm:526-653510,0,05-30
78257,63079092,tcm:526-12174,0,06-26
24110,8297780,tcm:526-653510,1,05-30
66485,44064854,tcm:526-12174,0,06-26
19489,70342129,tcm:526-712788,0,06-26
35201,59657283,tcm:526-10838,0,08-28
49645,49371670,tcm:526-191289,1,06-26
34527,68366258,tcm:526-93195,0,04-25
22852,28716366,tcm:526-12167,0,09-26
57223,2853693,tcm:526-153236,0,10-30
48807,14902629,tcm:526-248966,0,10-30
23798,51769958,tcm:526-244935,0,06-26
5477,65235407,tcm:526-209028,0,01-30
37204,21642285,tcm:526-80807,0,03-27
65666,74892057,tcm:526-149043,1,05-30
80259,53941308,tcm:526-22867,0,08-28
43105,56196520,tcm:526-10838,0,08-28
1525,60356270,tcm:526-13782,1,07-24
75594,11023755,tcm:526-231792,0,10-30
7576,8703081,tcm:526-22867,0,09-26
75272,12039627,tcm:526-12180,0,03-27
41496,19579005,tcm:526-191289,0,06-26
10294,91276684,tcm:526-237984,0,06-26
72685,25181618,tcm:526-149043,0,05-30
38308,86716975,tcm:526-52560,0,02-27
3820,46970339,tcm:526-12174,0,07-24
289,21723665,tcm:526-149043,0,07-24
24360,44365508,tcm:526-16645,0,05-30
57529,5902652,tcm:526-248966,0,10-30
71281,97065341,tcm:526-674187,0,03-27
35379,68467916,tcm:526-164352,0,05-30
52142,90730163,tcm:526-695181,0,08-28
57791,25349443,tcm:526-208086,0,04-25
59186,65362127,tcm:526-208086,0,06-26
60944,48522181,tcm:526-388698,0,04-25
75206,23664233,tcm:526-388698,0,04-25
35883,45317486,tcm:526-653510,0,06-26
76634,59468192,tcm:526-228258,0,02-27
32931,62585640,tcm:526-16645,0,06-26
10345,45511368,tcm:526-259315,0,10-30
62141,56035332,tcm:526-695181,0,08-28
67656,93219641,tcm:526-208086,0,03-27
71349,97065341,tcm:526-688510,0,05-30
53508,73673636,tcm:526-249921,0,02-27
55789,63118134,tcm:526-695181,0,08-28
10081,2998426,tcm:526-682576,1,03-27
50184,52745594,tcm:526-52560,0,02-27
16086,17653321,tcm:526-12167,0,09-26
30059,1836219,tcm:526-80807,0,03-27
22245,39755942,tcm:526-681575,0,03-27
50344,88600965,tcm:526-653510,0,06-26
20468,28433552,tcm:526-237984,0,06-26
50467,63474557,tcm:526-261006,1,01-30
45012,73759558,tcm:526-208086,0,05-30
21461,12023267,tcm:526-712788,0,06-26
48012,4632747,tcm:526-418532,0,02-27
75972,78763613,tcm:526-13782,0,08-28
20871,56845342,tcm:526-208086,0,05-30
70971,57786997,tcm:526-228258,0,02-27
673,56395953,tcm:526-46242,0,05-30
64925,31824465,tcm:526-12167,0,10-30
3664,34722158,tcm:526-418532,0,02-27
60003,89807923,tcm:526-12180,0,03-27
55056,90729783,tcm:526-704480,0,08-28
66358,26658080,tcm:526-12174,0,08-28
14118,96761303,tcm:526-208086,0,06-26
62656,18188057,tcm:526-684643,1,04-25
26724,3216323,tcm:526-208086,0,05-30
24329,50730920,tcm:526-684643,1,04-25
1816,36756635,tcm:526-13782,0,07-24
27487,90685835,tcm:526-116442,0,08-28
9889,98501471,tcm:526-682379,0,06-26
74362,26739168,tcm:526-116442,0,05-30
27553,90685835,tcm:526-385364,0,01-30
29949,49236489,tcm:526-695181,0,08-28
75906,92051010,tcm:526-22867,1,08-28
55921,68148402,tcm:526-712788,0,06-26
33883,88397979,tcm:526-681575,0,03-27
6711,29370138,tcm:526-674187,0,03-27
4128,97772825,tcm:526-655038,0,01-30
65791,93471337,tcm:526-492865,0,02-27
40237,71482759,tcm:526-231792,0,10-30
6720,29370138,tcm:526-153236,0,10-30
45625,89907129,tcm:526-656536,0,04-25
41205,58813779,tcm:526-244935,1,06-26
27185,45773612,tcm:526-10849,0,09-26
2170,29161402,tcm:526-492865,0,02-27
67622,94949564,tcm:526-208086,0,04-25
15767,69440279,tcm:526-249037,0,04-25
23719,15654778,tcm:526-70899,0,04-25
2722,49409989,tcm:526-695181,0,07-24
19509,70342129,tcm:526-208086,0,07-24
27632,42937108,tcm:526-149043,0,05-30
5020,90868256,tcm:526-681575,1,03-27
29209,76442608,tcm:526-13782,0,08-28
25452,91189938,tcm:526-346380,1,01-30
67423,44615489,tcm:526-248966,0,10-30
35532,30354784,tcm:526-12174,0,04-25
73365,29009869,tcm:526-208086,0,04-25
69888,28892724,tcm:526-116442,0,09-26
37435,40653261,tcm:526-10787,1,02-27
2328,96203156,tcm:526-93195,1,04-25
56392,31443292,tcm:526-244935,0,06-26
10829,59385069,tcm:526-149043,0,05-30
49270,77071928,tcm:526-12174,0,09-26
70474,72980406,tcm:526-16645,0,06-26
78647,85770420,tcm:526-259315,0,10-30
28944,47944661,tcm:526-688510,0,05-30
22421,8751670,tcm:526-239640,0,08-28
8584,74756750,tcm:526-695181,0,08-28
76446,65537513,tcm:526-208086,0,03-27
46427,96264869,tcm:526-551763,1,02-27
51372,11174143,tcm:526-208086,0,09-26
14904,30014993,tcm:526-12174,0,04-25
35013,96007065,tcm:526-22867,0,10-30
11676,81545222,tcm:526-208086,0,03-27
9169,48057319,tcm:526-10838,1,08-28
34865,94430768,tcm:526-656536,0,04-25
71034,44770687,tcm:526-52560,0,02-27
7169,76211060,tcm:526-239640,0,07-24
5591,74699348,tcm:526-187302,0,02-27
15001,45445021,tcm:526-208086,0,03-27
46209,76317912,tcm:526-12174,0,09-26
21416,12023267,tcm:526-276414,1,02-27
15736,69440279,tcm:526-22867,0,09-26
17856,96458495,tcm:526-199040,0,08-28
55503,82930894,tcm:526-418532,0,02-27
28029,46413784,tcm:526-22867,0,08-28
764,77816729,tcm:526-782343,1,04-25
30130,34021775,tcm:526-187302,0,02-27
3506,48302410,tcm:526-674187,0,03-27
25411,91189938,tcm:526-13782,0,07-24
21424,12023267,tcm:526-418532,0,03-27
33592,54947447,tcm:526-12174,0,05-30
69655,89514764,tcm:526-13782,0,08-28
25687,16282513,tcm:526-418532,0,02-27
739,77816729,tcm:526-40469,1,07-24
43287,65618789,tcm:526-551763,0,02-27
41612,27848118,tcm:526-12174,0,04-25
34873,94430768,tcm:526-208086,0,09-26
25834,16669228,tcm:526-10838,0,08-28
54776,62614648,tcm:526-93195,1,04-25
59233,54466011,tcm:526-40469,0,07-24
56188,9980799,tcm:526-208086,0,04-25
61133,59792171,tcm:526-204679,0,01-30
71917,42147170,tcm:526-273898,0,01-30
76527,82988206,tcm:526-52560,0,02-27
45568,87205066,tcm:526-80807,1,03-27
34627,47871872,tcm:526-388698,1,04-25
59661,38354020,tcm:526-80807,0,03-27
76888,13415247,tcm:526-654768,0,03-27
45027,73759558,tcm:526-209028,1,01-30
10004,33048621,tcm:526-16645,0,05-30
40561,89952028,tcm:526-153236,0,10-30
24710,34544166,tcm:526-46242,0,05-30
7603,1285174,tcm:526-12174,0,05-30
14376,16315185,tcm:526-418532,0,02-27
11037,31437659,tcm:526-149043,0,07-24
67216,63317835,tcm:526-224772,0,02-27
19986,69530129,tcm:526-682379,0,06-26
68535,63039167,tcm:526-653510,1,06-26
53046,98915158,tcm:526-653510,0,06-26
53105,13413877,tcm:526-653510,0,05-30
10164,53957348,tcm:526-209028,0,01-30
28529,22994233,tcm:526-12180,0,03-27
61548,2148609,tcm:526-653510,0,05-30
17692,16892475,tcm:526-249037,0,04-25
34248,61258577,tcm:526-12174,0,06-26
14406,43596104,tcm:526-191289,0,06-26
60954,48522181,tcm:526-22867,1,09-26
52838,57779338,tcm:526-682379,0,06-26
61692,25659081,tcm:526-12174,0,07-24
80421,6379840,tcm:526-244935,0,07-24
45551,87205066,tcm:526-16645,0,05-30
60154,62171918,tcm:526-418532,0,02-27
2815,29250674,tcm:526-208086,0,09-26
18201,746178,tcm:526-261006,1,01-30
